budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,education,year active,birth day,birth place,roles,died,link,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
0.0,Red Granite Pictures,United States,Alexandre Aja,Drama,164480.0,Horns,R,2014-10-03,120,6.5,Daniel Radcliffe,63156,Keith Bunin,2013,,1997-present,1978-08-07,"Paris, France","Film director, film producer, screenwriter",0,https://en.wikipedia.org/wiki/Alexandre_Aja,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
80000000.0,Columbia Pictures Corporation,United States,Clark Johnson,Action,116934650.0,S.W.A.T.,PG-13,2003-08-08,117,6.0,Samuel L. Jackson,125305,Robert Hamner,2003,,1983-present,1954-09-10,"Philadelphia, Pennsylvania, United States","Actor, director",0,https://en.wikipedia.org/wiki/Clark_Johnson,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
60000000.0,Twentieth Century Fox Film Corporation,United States,Clark Johnson,Action,36280697.0,The Sentinel,PG-13,2006-04-21,108,6.1,Michael Douglas,43940,George Nolfi,2006,,1983-present,1954-09-10,"Philadelphia, Pennsylvania, United States","Actor, director",0,https://en.wikipedia.org/wiki/Clark_Johnson,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
500000.0,SenArt Films,United States,Tom McCarthy,Comedy,5739376.0,The Station Agent,R,2003-12-05,89,7.7,Peter Dinklage,61005,Tom McCarthy,2003,Boston College,1992-present,1966-06-07,"New Providence, New Jersey, U.S.","Actor, film director, screenwriter",0,https://en.wikipedia.org/wiki/Tom_McCarthy_(director),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Groundswell Productions,United States,Tom McCarthy,Drama,9422422.0,The Visitor,PG-13,2008-05-23,104,7.7,Richard Jenkins,38726,Tom McCarthy,2007,Boston College,1992-present,1966-06-07,"New Providence, New Jersey, U.S.","Actor, film director, screenwriter",0,https://en.wikipedia.org/wiki/Tom_McCarthy_(director),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
20000000.0,Participant Media,United States,Tom McCarthy,Crime,45055776.0,Spotlight,R,2015-11-20,128,8.1,Mark Ruffalo,287421,Josh Singer,2015,Boston College,1992-present,1966-06-07,"New Providence, New Jersey, U.S.","Actor, film director, screenwriter",0,https://en.wikipedia.org/wiki/Tom_McCarthy_(director),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Boll Kino Beteiligungs GmbH & Co. KG,United States,Uwe Boll,Action,18005198.0,Postal,R,2007-10-18,100,4.5,Dave Foley,20748,Uwe Boll,2007,,2016-present-present-present-r,1965-06-22,"Wermelskirchen, North Rhine Westphalia, West Germany","Film director, film producer, screenwriter, actor, restaurateur",0,https://en.wikipedia.org/wiki/Uwe_Boll,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,IFC Productions,United States,Todd Graff,Comedy,1628154.0,Camp,PG-13,2003-08-29,114,6.3,Don Dixon,5242,Todd Graff,2003,,1970-present,1959-10-22,"Queens, New York, U.S.","Actor, writer, director",0,https://en.wikipedia.org/wiki/Todd_Graff,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
25000000.0,Alcon Entertainment,United States,Todd Graff,Comedy,30920167.0,Joyful Noise,PG-13,2012-01-13,100,5.7,Queen Latifah,7044,Todd Graff,2012,,1970-present,1959-10-22,"Queens, New York, U.S.","Actor, writer, director",0,https://en.wikipedia.org/wiki/Todd_Graff,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Barbarian Films,United States,David Mackenzie,Comedy,249590.0,Spread,R,2009-09-25,97,5.9,Ashton Kutcher,34153,Jason Hall,2009,,,1966-05-10,,Film director,0,https://en.wikipedia.org/wiki/David_Mackenzie_(director),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
12000000.0,Film 44,United States,David Mackenzie,Crime,26862450.0,Hell or High Water,R,2016-08-26,102,7.6,Chris Pine,132328,Taylor Sheridan,2016,,,1966-05-10,,Film director,0,https://en.wikipedia.org/wiki/David_Mackenzie_(director),1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
1200000.0,Evolution Entertainment,United States,James Wan,Horror,56000369.0,Saw,R,2004-10-29,103,7.7,Cary Elwes,322727,Leigh Whannell,2004,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
20000000.0,Universal Pictures,United States,James Wan,Horror,16809076.0,Dead Silence,R,2007-03-16,89,6.2,Ryan Kwanten,73126,Leigh Whannell,2007,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
20000000.0,Twentieth Century Fox Film Corporation,United States,James Wan,Action,9525276.0,Death Sentence,R,2007-08-31,105,6.8,Kevin Bacon,62804,Ian Mackenzie Jeffers,2007,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
1500000.0,Alliance Films,United States,James Wan,Horror,54009150.0,Insidious,PG-13,2011-04-01,103,6.8,Patrick Wilson,226632,Leigh Whannell,2010,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
20000000.0,New Line Cinema,United States,James Wan,Horror,137400141.0,The Conjuring,R,2013-07-19,112,7.5,Patrick Wilson,342870,Chad Hayes,2013,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
5000000.0,FilmDistrict,United States,James Wan,Horror,83586447.0,Insidious: Chapter 2,PG-13,2013-09-13,106,6.6,Patrick Wilson,123320,Leigh Whannell,2013,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
190000000.0,Universal Pictures,United States,James Wan,Action,353007020.0,Furious 7,PG-13,2015-04-03,137,7.2,Vin Diesel,309837,Chris Morgan,2015,,1999-present,1977-02-26,"Kuching, Sarawak, Malaysia",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/James_Wan,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
60000000.0,Universal Pictures,United States,Edgar Wright,Action,31494270.0,Scott Pilgrim vs. the World,PG-13,2010-08-13,112,7.5,Michael Cera,302029,Michael Bacall,2010,,1995-present,1974-04-18,"Poole, Dorset, England",Filmmaker,0,https://en.wikipedia.org/wiki/Edgar_Wright,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
6500000.0,Bob Yari Productions,United States,Paul Haggis,Crime,54580300.0,Crash,R,2005-05-06,112,7.8,Don Cheadle,379156,Paul Haggis,2004,,1975-present,1953-03-10,"London, Ontario, Canada","Screenwriter, producer, director",0,https://en.wikipedia.org/wiki/Paul_Haggis,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
0.0,Warner Independent Pictures (WIP),United States,Paul Haggis,Crime,6777741.0,In the Valley of Elah,R,2007-09-28,121,7.2,Tommy Lee Jones,62833,Paul Haggis,2007,,1975-present,1953-03-10,"London, Ontario, Canada","Screenwriter, producer, director",0,https://en.wikipedia.org/wiki/Paul_Haggis,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
35000000.0,Lionsgate,United States,Paul Haggis,Crime,21148651.0,The Next Three Days,PG-13,2010-11-19,133,7.4,Russell Crowe,155358,Paul Haggis,2010,,1975-present,1953-03-10,"London, Ontario, Canada","Screenwriter, producer, director",0,https://en.wikipedia.org/wiki/Paul_Haggis,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
400000.0,Fox Searchlight Pictures,United States,Jared Hess,Comedy,44540956.0,Napoleon Dynamite,PG,2004-08-27,96,6.9,Jon Heder,171007,Jared Hess,2004,,,1979-07-18,"Glendale, Arizona, U.S.",Filmmaker,0,https://en.wikipedia.org/wiki/Jared_Hess,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
25000000.0,Broadway Video,United States,Jared Hess,Action,17356894.0,Masterminds,PG-13,2016-09-30,95,5.8,Zach Galifianakis,34656,Chris Bowman,2016,,,1979-07-18,"Glendale, Arizona, U.S.",Filmmaker,0,https://en.wikipedia.org/wiki/Jared_Hess,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
160000000.0,Twentieth Century Fox Film Corporation,United States,Matthew Vaughn,Action,146408305.0,X-Men: First Class,PG-13,2011-06-03,132,7.8,James McAvoy,561501,Ashley Miller,2011,,1996-present,1971-03-07,"Paddington, London, England","Producer, director, screenwriter",0,https://en.wikipedia.org/wiki/Matthew_Vaughn,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
26000000.0,Strike Entertainment,United States,Zack Snyder,Action,59020957.0,Dawn of the Dead,R,2004-03-19,101,7.3,Sarah Polley,206262,George A. Romero,2004,,1990-present,1966-03-01,"Green Bay, Wisconsin, U.S.",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/Zack_Snyder,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
65000000.0,Warner Bros.,United States,Zack Snyder,Action,210614939.0,300,R,2007-03-09,117,7.7,Gerard Butler,648211,Zack Snyder,2006,,1990-present,1966-03-01,"Green Bay, Wisconsin, U.S.",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/Zack_Snyder,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
130000000.0,Warner Bros.,United States,Zack Snyder,Action,107509799.0,Watchmen,R,2009-03-06,162,7.6,Jackie Earle Haley,419061,David Hayter,2009,,1990-present,1966-03-01,"Green Bay, Wisconsin, U.S.",Film directorfilm producerscreenwriter,0,https://en.wikipedia.org/wiki/Zack_Snyder,1024800.0,1113100.0,1225000.0,1369300.0,1485900.0,1623400.0,1809100.0,2013600.0,2276000.0,2543500.0,2862475.0,3210950.0,3345000.0,3638125.0,4040700.0,4346750.0,4590125.0,4870225.0,5252625.0,5657700.0,5979575.0,6174050.0,6539300.0,6878700.0,7308775.0,7664050.0,8100175.0,8608525.0,9089150.0,9660625.0,10284750.0,10621825.0,10977525.0,11510675.0,12274925.0,13093700.0,13855900.0,14477625.0,14718575.0,14418725.0,14964400.0,15517925.0,16155250.0,16691500.0,17393100.0,18120700.0,18624450.0,19485400.0,20494050.0,21344667.0,22198116.0,23059653.0,23922822.0,24812956.0,25728734.0
